report_id,period_label,period_order,report_status,app_combo,app_type,avg_days,performance_standard,percent_in_standard,data_status
2019_2020_Q4,2019-20 Q4,2019.75,reported,L5,L5,268.0,30.0,0.0,reported
2019_2020_Q4,2019-20 Q4,2019.75,reported,L6,L6,84.0,30.0,0.0,reported
2019_2020_Q4,2019-20 Q4,2019.75,reported,L7,L7,,,,not_reported
2019_2020_Q4,2019-20 Q4,2019.75,reported,L8,L8,81.2,30.0,0.0,reported
2020_2021_Q1,2020-21 Q1,2020.0,reported,L10,L10,,,,not_reported
2020_2021_Q1,2020-21 Q1,2020.0,reported,L2,L2,23.7,30.0,79.5,reported
2020_2021_Q1,2020-21 Q1,2020.0,reported,L3,L3,,,,not_reported
2020_2021_Q1,2020-21 Q1,2020.0,reported,L4,L4,19.3,30.0,100.0,reported
2020_2021_Q1,2020-21 Q1,2020.0,reported,L5,L5,,,,not_reported
2020_2021_Q1,2020-21 Q1,2020.0,reported,L6,L6,,,,not_reported
2020_2021_Q1,2020-21 Q1,2020.0,reported,L7,L7,,,,not_reported
2020_2021_Q1,2020-21 Q1,2020.0,reported,L8,L8,,,,not_reported
2020_2021_Q2,2020-21 Q2,2020.25,reported,L10,L10,,,,not_reported
2020_2021_Q2,2020-21 Q2,2020.25,reported,L2,L2,34.4,30.0,40.1,reported
2020_2021_Q2,2020-21 Q2,2020.25,reported,L3,L3,34.6,30.0,44.4,reported
2020_2021_Q2,2020-21 Q2,2020.25,reported,L4,L4,36.1,30.0,43.0,reported
2020_2021_Q2,2020-21 Q2,2020.25,reported,L5,L5,,,,not_reported
2020_2021_Q2,2020-21 Q2,2020.25,reported,L6,L6,,,,not_reported
2020_2021_Q2,2020-21 Q2,2020.25,reported,L7,L7,,,,not_reported
2020_2021_Q2,2020-21 Q2,2020.25,reported,L8,L8,,,,not_reported
2020_2021_Q3,2020-21 Q3,2020.5,reported,L10,L10,,,,not_reported
2020_2021_Q3,2020-21 Q3,2020.5,reported,L2,L2,30.7,30.0,61.5,reported
2020_2021_Q3,2020-21 Q3,2020.5,reported,L3,L3,40.7,30.0,25.6,reported
2020_2021_Q3,2020-21 Q3,2020.5,reported,L4,L4,35.8,30.0,42.0,reported
2020_2021_Q3,2020-21 Q3,2020.5,reported,L5,L5,,,,not_reported
2020_2021_Q3,2020-21 Q3,2020.5,reported,L6,L6,,,,not_reported
2020_2021_Q3,2020-21 Q3,2020.5,reported,L7,L7,,,,not_reported
2020_2021_Q3,2020-21 Q3,2020.5,reported,L8,L8,,,,not_reported
2020_2021_Q4,2020-21 Q4,2020.75,reported,L10,L10,,,,not_reported
2020_2021_Q4,2020-21 Q4,2020.75,reported,L2,L2,41.7,30.0,24.1,reported
2020_2021_Q4,2020-21 Q4,2020.75,reported,L3,L3,41.4,30.0,17.8,reported
2020_2021_Q4,2020-21 Q4,2020.75,reported,L4,L4,45.7,30.0,3.6,reported
2020_2021_Q4,2020-21 Q4,2020.75,reported,L5,L5,,,,not_reported
2020_2021_Q4,2020-21 Q4,2020.75,reported,L6,L6,,,,not_reported
2020_2021_Q4,2020-21 Q4,2020.75,reported,L7,L7,,,,not_reported
2020_2021_Q4,2020-21 Q4,2020.75,reported,L8,L8,49.0,30.0,0.0,reported
2021_2022_Q1,2021-22 Q1,2021.0,reported,L10,L10,,,,not_reported
2021_2022_Q1,2021-22 Q1,2021.0,reported,L2,L2,71.1,30.0,2.3,reported
2021_2022_Q1,2021-22 Q1,2021.0,reported,L3,L3,50.4,30.0,7.5,reported
2021_2022_Q1,2021-22 Q1,2021.0,reported,L4,L4,59.2,30.0,1.1,reported
2021_2022_Q1,2021-22 Q1,2021.0,reported,L5,L5,,,,not_reported
2021_2022_Q1,2021-22 Q1,2021.0,reported,L6,L6,,,,not_reported
2021_2022_Q1,2021-22 Q1,2021.0,reported,L7,L7,,,,not_reported
2021_2022_Q1,2021-22 Q1,2021.0,reported,L8,L8,98.5,30.0,0.0,reported
2021_2022_Q2,2021-22 Q2,2021.25,reported,L10,L10,,,,not_reported
