report_id,period_label,report_type,series_id,app_combo,avg_days,source_file
2015_2016_FY,2015-16 FY,FY,A1_L,A1,5.638297872340425,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A1_L/A2_L,A1/A2,2.5,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A1_L/L1/L2,A1/L1/L2,4.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A1_L/L2,A1/L2,2.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_L,A2,15.797297297297296,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_L/L1,A2/L1,7.142857142857143,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_L/L1/L2,A2/L1/L2,3.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_L/L2,A2/L2,10.8,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_L/L2/L3,A2/L2/L3,2.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_L/L2/L9,A2/L2/L9,6.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_L/L3,A2/L3,3.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_L/L3/L9,A2/L3/L9,1.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_L/L9,A2/L9,2.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A4_L,A4,36.198412698412696,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1,L1,3.535184085510689,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/L2,L1/L2,4.740772168010182,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/L2/L3,L1/L2/L3,5.318181818181818,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/L2/L8,L1/L2/L8,6.043478260869565,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/L2/L8/L9,L1/L2/L8/L9,1.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/L2/L9,L1/L2/L9,6.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/L3,L1/L3,4.338461538461538,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/L3/L8,L1/L3/L8,11.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/L8,L1/L8,2.3333333333333335,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/L9,L1/L9,2.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L1/T2/T6,L1/T2/T6,1.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L2,L2,5.1467381260395495,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L2/L3,L2/L3,4.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L2/L3/L8/L9,L2/L3/L8/L9,2.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L2/L3/L9,L2/L3/L9,6.2727272727272725,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L2/L8,L2/L8,3.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L2/L8/L9,L2/L8/L9,5.666666666666667,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L2/L9,L2/L9,5.355828220858895,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L3,L3,4.028880866425993,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L3/L8,L3/L8,7.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L3/L9,L3/L9,4.354838709677419,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L4,L4,4.865757358219669,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L4/L9,L4/L9,1.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L5,L5,25.096858638743456,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L6,L6,7.111111111111111,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L8,L8,2.857142857142857,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L9,L9,3.9055727554179565,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A1_T,A1,15.26923076923077,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A1_T/T1,A1/T1,2.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A1_T/T1/T5,A1/T1/T5,2.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A1_T/T2,A1/T2,21.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A1_T/T2/T3/T6,A1/T2/T3/T6,42.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_T,A2,11.69047619047619,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_T/T1,A2/T1,9.6,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_T/T2,A2/T2,18.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_T/T2/T3/T6,A2/T2/T3/T6,43.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_T/T2/T6,A2/T2/T6,6.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_T/T3,A2/T3,1.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,A2_T/T6,A2/T6,14.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,L9/T6,L9/T6,11.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1,T1,7.7975308641975305,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T2,T1/T2,7.387096774193548,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T2/T3,T1/T2/T3,5.666666666666667,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T2/T3/T5/T6,T1/T2/T3/T5/T6,4.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T2/T3/T6,T1/T2/T3/T6,17.818181818181817,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T2/T5,T1/T2/T5,3.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T2/T5/T6,T1/T2/T5/T6,11.666666666666666,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T2/T6,T1/T2/T6,15.666666666666666,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T2/T6/T7,T1/T2/T6/T7,12.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T3,T1/T3,7.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T3/T6,T1/T3/T6,14.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T5,T1/T5,8.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T5/T6,T1/T5/T6,1.5,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T1/T6,T1/T6,15.41025641025641,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2,T2,10.996789727126806,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2/T3,T2/T3,8.67741935483871,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2/T3/T5/T6,T2/T3/T5/T6,6.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2/T3/T6,T2/T3/T6,10.92,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2/T4/T6,T2/T4/T6,1.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2/T5,T2/T5,8.75,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2/T5/T6,T2/T5/T6,17.5,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2/T6,T2/T6,12.633484162895927,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2/T6/T7,T2/T6/T7,23.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T2/T7,T2/T7,2.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T3,T3,13.642857142857142,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T3/T5,T3/T5,2.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T3/T5/T6,T3/T5/T6,7.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T3/T6,T3/T6,2.6666666666666665,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T4/T5,T4/T5,1.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T5,T5,11.043478260869565,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T5/T6,T5/T6,10.0,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T6,T6,11.813868613138686,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2015_2016_FY,2015-16 FY,FY,T7,T7,25.7,24 1 2015-04-01_2016-03-31 LTBAvgDayHearingOrder April2015-March2016_FY.xlsx
2016_2017_Q1,2016-17 Q1,Q,A1_L,A1,6.090909090909091,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A2_L,A2,5.666666666666667,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A2_L/L1,A2/L1,4.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A2_L/L2,A2/L2,2.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A2_L/L8,A2/L8,3.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A4_L,A4,21.72222222222222,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L1,L1,3.641764284006694,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L1/L2,L1/L2,5.524590163934426,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L1/L2/L3,L1/L2/L3,2.75,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L1/L2/L8,L1/L2/L8,17.666666666666668,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L1/L2/L9,L1/L2/L9,15.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L1/L3,L1/L3,3.2142857142857144,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L1/L8,L1/L8,7.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L2,L2,6.0923803101820635,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L2/L3,L2/L3,5.25,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L2/L3/L9,L2/L3/L9,3.6666666666666665,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L2/L8,L2/L8,14.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L2/L9,L2/L9,5.984848484848484,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L3,L3,5.8765432098765435,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L3/L9,L3/L9,5.25,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L4,L4,5.878718535469107,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L5,L5,30.07547169811321,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L6,L6,13.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L8,L8,15.75,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,L9,L9,5.65034965034965,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A1_T,A1,55.6,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A1_T/T1/T2,A1/T1/T2,1.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A1_T/T2,A1/T2,3.5,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A2_T,A2,15.25,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A2_T/T1,A2/T1,3.6666666666666665,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,A2_T/T2,A2/T2,36.5,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T1,T1,12.652631578947368,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T1/T2,T1/T2,13.517241379310345,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T1/T2/T3/T6,T1/T2/T3/T6,23.333333333333332,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T1/T2/T5/T6,T1/T2/T5/T6,26.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T1/T2/T6,T1/T2/T6,23.5,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T1/T3,T1/T3,2.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T1/T5,T1/T5,6.5,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T1/T6,T1/T6,6.25,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T2,T2,12.66123188405797,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T2/T3,T2/T3,7.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T2/T3/T6,T2/T3/T6,29.5,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T2/T5,T2/T5,6.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T2/T5/T6,T2/T5/T6,3.0,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T2/T6,T2/T6,15.112781954887218,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T3,T3,17.4,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T3/T6,T3/T6,3.5,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T5,T5,6.368421052631579,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q1,2016-17 Q1,Q,T6,T6,15.142156862745098,24 2 2016-04-01_2016-06-30 LTBAvgDayHearingOrder April2016-June2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A1_L,A1,20.76923076923077,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A1_L/A2_L,A1/A2,4.333333333333333,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A1_L/A2_L/L2,A1/A2/L2,4.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A2_L,A2,6.288888888888889,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A2_L/L1,A2/L1,3.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A2_L/L2,A2/L2,2.5,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,A4_L,A4,19.4,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L1,L1,3.8894748910800274,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L1/L2,L1/L2,4.4777448071216615,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L1/L2/L3,L1/L2/L3,3.1666666666666665,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L1/L2/L8,L1/L2/L8,3.8,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L1/L3,L1/L3,6.0588235294117645,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L1/L3/L8,L1/L3/L8,1.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L1/L8,L1/L8,2.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L2,L2,6.766902768834514,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L2/L3,L2/L3,5.777777777777778,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L2/L3/L9,L2/L3/L9,8.5,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L2/L8,L2/L8,7.0,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L2/L9,L2/L9,6.0675675675675675,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L3,L3,4.205128205128205,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L3/L9,L3/L9,2.8947368421052633,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L4,L4,5.211065573770492,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L5,L5,26.9125,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
2016_2017_Q2,2016-17 Q2,Q,L8,L8,3.5,24 3 2016-07-01_2016-09-30 LTBAvgDayHearingOrder July2016-Sept2016.xlsx
